c_inference_J,c_qpu_J,c_failure_J,c_fidelity_purify_J,benefit_purify_J,c_latency_wait_J,c_energy_memory_wait_J,c_missed_opportunity_halt_J,p_good,c_inference_J_norm,c_qpu_J_norm,c_failure_J_norm,c_fidelity_purify_J_norm,benefit_purify_J_norm,c_latency_wait_J_norm,c_energy_memory_wait_J_norm,c_missed_opportunity_halt_J_norm
5e-05,9.999999999999999e-06,7.050452824490146e-07,1.4895959632088639e-06,2.5173400613185604e-05,1e-09,1e-08,2.5173400613185604e-05,0.5034680122637121,0.0,0.0,0.0338536517441921,0.5354910969352867,0.46450890306471515,0.0,0.0,0.46450890306471515
5e-05,9.999999999999999e-06,7.107072229644018e-07,1.4907911713798812e-06,2.5153480477001984e-05,1e-09,1e-08,2.5153480477001984e-05,0.5030696095400397,0.0,0.0,0.09563796450038284,0.56709110698833,0.4329088930116736,0.0,0.0,0.4329088930116736
5e-05,9.999999999999999e-06,7.117710268166712e-07,1.4911192415026275e-06,2.5148012641622877e-05,1e-09,1e-08,2.5148012641622877e-05,0.5029602528324575,0.0,0.0,0.10724642095470784,0.5757649258495765,0.42423507415042344,0.0,0.0,0.42423507415042344
5e-05,9.999999999999999e-06,7.02888371732513e-07,1.48861965802402e-06,2.5189672366266337e-05,1e-09,1e-08,2.5189672366266337e-05,0.5037934473253267,0.0,0.0,0.01031697806608666,0.5096786448419842,0.4903213551580179,0.0,0.0,0.4903213551580179
5e-05,9.999999999999999e-06,7.042357950066957e-07,1.4871488705277743e-06,2.5214185491203763e-05,1e-09,1e-08,2.5214185491203763e-05,0.5042837098240752,0.0,0.0,0.02502035065730899,0.4707926157850603,0.5292073842149405,0.0,0.0,0.5292073842149405
5e-05,9.999999999999999e-06,7.035669662024147e-07,1.4871452215616474e-06,2.5214246307305877e-05,1e-09,1e-08,2.5214246307305877e-05,0.5042849261461175,0.0,0.0,0.01772194688359474,0.4706961410712065,0.529303858928791,0.0,0.0,0.529303858928791
5e-05,9.999999999999999e-06,7.03945540149789e-07,1.4876684682290391e-06,2.5205525529516016e-05,1e-09,1e-08,2.5205525529516016e-05,0.5041105105903203,0.0,0.0,0.02185302722651829,0.4845302164655598,0.5154697835344403,0.0,0.0,0.5154697835344403
5e-05,9.999999999999999e-06,7.037462480036538e-07,1.4870269077943782e-06,2.5216218203427034e-05,1e-09,1e-08,2.5216218203427034e-05,0.5043243640685406,0.0,0.0,0.019678308461245797,0.4675680531566659,0.5324319468433393,0.0,0.0,0.5324319468433393
5e-05,9.999999999999999e-06,7.032882449673252e-07,1.4861049304863148e-06,2.5231584491894754e-05,1e-09,1e-08,2.5231584491894754e-05,0.5046316898378951,0.0,0.0,0.014680480814892824,0.4431919713075235,0.5568080286924751,0.0,0.0,0.5568080286924751
5e-05,9.999999999999999e-06,7.03018574451562e-07,1.4862521639799598e-06,2.5229130600334006e-05,1e-09,1e-08,2.5229130600334006e-05,0.5045826120066801,0.0,0.0,0.011737778142238598,0.44708466547758346,0.552915334522419,0.0,0.0,0.552915334522419
5e-05,9.999999999999999e-06,7.027886429714018e-07,1.486544325114317e-06,2.5224261248094715e-05,1e-09,1e-08,2.5224261248094715e-05,0.5044852249618943,0.0,0.0,0.009228716373733207,0.45480908956258664,0.5451909104374117,0.0,0.0,0.5451909104374117
5e-05,9.999999999999999e-06,7.039860131733348e-07,1.487718292711054e-06,2.5204695121482437e-05,1e-09,1e-08,2.5204695121482437e-05,0.5040939024296487,0.0,0.0,0.022294677564975943,0.4858475218277003,0.514152478172301,0.0,0.0,0.514152478172301
5e-05,9.999999999999999e-06,7.039129348687853e-07,1.4885066421164742e-06,2.5191555964725432e-05,1e-09,1e-08,2.5191555964725432e-05,0.5038311192945086,0.0,0.0,0.021497231386990154,0.5066906266028194,0.49330937339718256,0.0,0.0,0.49330937339718256
5e-05,9.999999999999999e-06,7.042051075243054e-07,1.4884058963462696e-06,2.519323506089551e-05,1e-09,1e-08,2.519323506089551e-05,0.5038647012179102,0.0,0.0,0.024685482248757485,0.5040270175107257,0.4959729824892778,0.0,0.0,0.4959729824892778
5e-05,9.999999999999999e-06,7.031245001183619e-07,1.487278527132426e-06,2.52120245477929e-05,1e-09,1e-08,2.52120245477929e-05,0.504240490955858,0.0,0.0,0.012893661802387912,0.4742205960397056,0.5257794039602957,0.0,0.0,0.5257794039602957
5e-05,9.999999999999999e-06,7.034170616168466e-07,1.4869250246699406e-06,2.521791625550099e-05,1e-09,1e-08,2.521791625550099e-05,0.5043583251100198,0.0,0.0,0.016086155802223806,0.46487437365000533,0.5351256263499913,0.0,0.0,0.5351256263499913
5e-05,9.999999999999999e-06,7.035936196314196e-07,1.4870166596275806e-06,2.521638900620699e-05,1e-09,1e-08,2.521638900620699e-05,0.5043277801241398,0.0,0.0,0.018012794833902786,0.46729710272168445,0.5327028972783143,0.0,0.0,0.5327028972783143
5e-05,9.999999999999999e-06,7.033488476814808e-07,1.486254459977443e-06,2.5229092333709287e-05,1e-09,1e-08,2.5229092333709287e-05,0.5045818466741857,0.0,0.0,0.015341790667069834,0.4471453691652819,0.5528546308347203,0.0,0.0,0.5528546308347203
5e-05,9.999999999999999e-06,7.083560083964926e-07,1.4727281222081906e-06,2.545453129653016e-05,1e-09,1e-08,2.545453129653016e-05,0.5090906259306032,0.0,0.0,0.06998100540202656,0.08952364279653885,0.910476357203467,0.0,0.0,0.910476357203467
5e-05,9.999999999999999e-06,7.020506852891169e-07,1.4849106726612068e-06,2.525148878897989e-05,1e-09,1e-08,2.525148878897989e-05,0.5050297757795977,0.0,0.0,0.0011759634139987052,0.4116170873714317,0.5883829126285681,0.0,0.0,0.5883829126285681
5e-05,9.999999999999999e-06,7.029115902758589e-07,1.4840806062648654e-06,2.5265323228918914e-05,1e-09,1e-08,2.5265323228918914e-05,0.5053064645783782,0.0,0.0,0.010570343805258791,0.38967103052113766,0.6103289694788661,0.0,0.0,0.6103289694788661
5e-05,9.999999999999999e-06,7.030790314802036e-07,1.4850815937887175e-06,2.5248640103521375e-05,1e-09,1e-08,2.5248640103521375e-05,0.5049728020704275,0.0,0.0,0.012397498242750347,0.4161360569355535,0.5838639430644452,0.0,0.0,0.5838639430644452
5e-05,9.999999999999999e-06,7.09212291342409e-07,1.4820854705589924e-06,2.5298575490683463e-05,1e-09,1e-08,2.5298575490683463e-05,0.5059715098136692,0.0,0.0,0.0793249490896216,0.3369218024857319,0.6630781975142703,0.0,0.0,0.6630781975142703
5e-05,9.999999999999999e-06,7.098450942857539e-07,1.4874681159081773e-06,2.520886473486371e-05,1e-09,1e-08,2.520886473486371e-05,0.5041772946972742,0.0,0.0,0.08623023091983681,0.47923311801283147,0.5207668819871663,0.0,0.0,0.5207668819871663
5e-05,9.999999999999999e-06,7.031216421922233e-07,1.4884536251092588e-06,2.5192439581512357e-05,1e-09,1e-08,2.5192439581512357e-05,0.5038487916302471,0.0,0.0,0.01286247549763917,0.5052889143307534,0.4947110856692503,0.0,0.0,0.4947110856692503
5e-05,9.999999999999999e-06,7.089167702786894e-07,1.4842348425793888e-06,2.5262752623676854e-05,1e-09,1e-08,2.5262752623676854e-05,0.5052550524735371,0.0,0.0,0.07610015967735662,0.39374887169364053,0.6062511283063603,0.0,0.0,0.6062511283063603
5e-05,9.999999999999999e-06,7.028874187132159e-07,1.4863634086946779e-06,2.522727652175537e-05,1e-09,1e-08,2.522727652175537e-05,0.5045455304351074,0.0,0.0,0.010306578514527846,0.45002585529596195,0.5499741447040398,0.0,0.0,0.5499741447040398
5e-05,9.999999999999999e-06,7.095597458319327e-07,1.476708858174689e-06,2.538818569708852e-05,1e-09,1e-08,2.538818569708852e-05,0.5077637139417703,0.0,0.0,0.08311644721485563,0.1947699920185288,0.8052300079814755,0.0,0.0,0.8052300079814755
5e-05,9.999999999999999e-06,7.023656279331034e-07,1.4845494786077337e-06,2.5257508689871105e-05,1e-09,1e-08,2.5257508689871105e-05,0.5051501737974221,0.0,0.0,0.004612685287611788,0.4020675076432967,0.5979324923567021,0.0,0.0,0.5979324923567021
5e-05,9.999999999999999e-06,7.095726803232134e-07,1.4784094277260249e-06,2.5359842871232918e-05,1e-09,1e-08,2.5359842871232918e-05,0.5071968574246584,0.0,0.0,0.08325759116584873,0.23973120983916396,0.7602687901608333,0.0,0.0,0.7602687901608333
5e-05,9.999999999999999e-06,7.108439915245727e-07,1.4861633191000402e-06,2.5230611348332666e-05,1e-09,1e-08,2.5230611348332666e-05,0.5046122269666533,0.0,0.0,0.0971304124471335,0.44473570304015975,0.555264296959842,0.0,0.0,0.555264296959842
5e-05,9.999999999999999e-06,7.105814528375289e-07,1.4850317181653845e-06,2.524947136391026e-05,1e-09,1e-08,2.524947136391026e-05,0.5049894272782052,0.0,0.0,0.09426553382348238,0.41481739945232765,0.5851826005476738,0.0,0.0,0.5851826005476738
5e-05,9.999999999999999e-06,7.103275208316972e-07,1.485042025995595e-06,2.5249299566740085e-05,1e-09,1e-08,2.5249299566740085e-05,0.5049859913348017,0.0,0.0,0.09149457315646806,0.4150899273233498,0.58491007267665,0.0,0.0,0.58491007267665
5e-05,9.999999999999999e-06,7.032351692212854e-07,1.4881339582369544e-06,2.519776736271743e-05,1e-09,1e-08,2.519776736271743e-05,0.5039553472543485,0.0,0.0,0.01410130685780563,0.496837268313436,0.5031627316865663,0.0,0.0,0.5031627316865663
5e-05,9.999999999999999e-06,7.101979888910945e-07,1.4828670497823226e-06,2.5285549170294627e-05,1e-09,1e-08,2.5285549170294627e-05,0.5057109834058925,0.0,0.0,0.09008109275900351,0.35758591097610787,0.6424140890238965,0.0,0.0,0.6424140890238965
5e-05,9.999999999999999e-06,7.029424314154653e-07,1.48747220757504e-06,2.5208796540416003e-05,1e-09,1e-08,2.5208796540416003e-05,0.50417593080832,0.0,0.0,0.010906888954402828,0.4793412972548473,0.5206587027451528,0.0,0.0,0.5206587027451528
5e-05,9.999999999999999e-06,7.035556294781537e-07,1.484080511855719e-06,2.5265324802404685e-05,1e-09,1e-08,2.5265324802404685e-05,0.5053064960480936,0.0,0.0,0.01759823810999205,0.3896685344455222,0.6103314655544806,0.0,0.0,0.6103314655544806
5e-05,9.999999999999999e-06,7.096249293097116e-07,1.4720381397502158e-06,2.546603100416307e-05,1e-09,1e-08,2.546603100416307e-05,0.5093206200832614,0.0,0.0,0.08382774334498688,0.07128125361518987,0.9287187463848098,0.0,0.0,0.9287187463848098
5e-05,9.999999999999999e-06,7.021921742068571e-07,1.4839116015892204e-06,2.5268139973512994e-05,1e-09,1e-08,2.5268139973512994e-05,0.5053627994702599,0.0,0.0,0.002719920917868716,0.3852027298695061,0.6147972701304936,0.0,0.0,0.6147972701304936
5e-05,9.999999999999999e-06,7.038532547708138e-07,1.4803448200826016e-06,2.5327586331956643e-05,1e-09,1e-08,2.5327586331956643e-05,0.5065517266391328,0.0,0.0,0.020845989321064066,0.2909008884001404,0.709099111599863,0.0,0.0,0.709099111599863
5e-05,9.999999999999999e-06,7.031230278550992e-07,1.4815068327579716e-06,2.5308219454033812e-05,1e-09,1e-08,2.5308219454033812e-05,0.5061643890806762,0.0,0.0,0.012877596148990136,0.3216232454872762,0.67837675451273,0.0,0.0,0.67837675451273
5e-05,9.999999999999999e-06,7.030040222707611e-07,1.4808881062458726e-06,2.5318531562568793e-05,1e-09,1e-08,2.5318531562568793e-05,0.5063706312513758,0.0,0.0,0.011578981615245832,0.30526478636984034,0.6947352136301644,0.0,0.0,0.6947352136301644
5e-05,9.999999999999999e-06,7.030312207000912e-07,1.4812357261216281e-06,2.5312737897972865e-05,1e-09,1e-08,2.5312737897972865e-05,0.5062547579594573,0.0,0.0,0.011875776726328164,0.3144554795351667,0.6855445204648324,0.0,0.0,0.6855445204648324
5e-05,9.999999999999999e-06,7.030550399575317e-07,1.4832829312773206e-06,2.5278617812044658e-05,1e-09,1e-08,2.5278617812044658e-05,0.5055723562408931,0.0,0.0,0.012135697586910578,0.36858136745096115,0.631418632549038,0.0,0.0,0.631418632549038
5e-05,9.999999999999999e-06,7.031848597689532e-07,1.4838873082676398e-06,2.5268544862206005e-05,1e-09,1e-08,2.5268544862206005e-05,0.5053708972441201,0.0,0.0,0.013552319292669082,0.38456044074800794,0.6154395592519922,0.0,0.0,0.6154395592519922
5e-05,9.999999999999999e-06,7.102164707802229e-07,1.4801153509012344e-06,2.533141081831276e-05,1e-09,1e-08,2.533141081831276e-05,0.5066282163662552,0.0,0.0,0.09028277110852521,0.28483397167893415,0.7151660283210648,0.0,0.0,0.7151660283210648
5e-05,9.999999999999999e-06,7.105352761157759e-07,1.4817491240470148e-06,2.5304181265883085e-05,1e-09,1e-08,2.5304181265883085e-05,0.5060836253176617,0.0,0.0,0.09376164350335497,0.3280291648536189,0.6719708351463778,0.0,0.0,0.6719708351463778
5e-05,9.999999999999999e-06,7.121897749273103e-07,1.4906367027835551e-06,2.5156054953607417e-05,1e-09,1e-08,2.5156054953607417e-05,0.5031210990721483,0.0,0.0,0.11181589040841852,0.5630071245364465,0.43699287546355653,0.0,0.0,0.43699287546355653
5e-05,9.999999999999999e-06,7.11575495475472e-07,1.4899677727957247e-06,2.5167203786737923e-05,1e-09,1e-08,2.5167203786737923e-05,0.5033440757347585,0.0,0.0,0.10511274090182572,0.545321339873317,0.4546786601266833,0.0,0.0,0.4546786601266833
5e-05,9.999999999999999e-06,7.040653945296071e-07,1.4894367717164797e-06,2.517605380472534e-05,1e-09,1e-08,2.517605380472534e-05,0.5035210760945068,0.0,0.0,0.02316090399911261,0.531282246224856,0.4687177537751474,0.0,0.0,0.4687177537751474
5e-05,9.999999999999999e-06,7.13657716596414e-07,1.4945099728860956e-06,2.509150045189841e-05,1e-09,1e-08,2.509150045189841e-05,0.5018300090379681,0.0,0.0,0.12783438564786273,0.6654121926629918,0.334587807337008,0.0,0.0,0.334587807337008
5e-05,9.999999999999999e-06,7.050765305462443e-07,1.4892733706865162e-06,2.517877715522473e-05,1e-09,1e-08,2.517877715522473e-05,0.5035755431044946,0.0,0.0,0.034194637702456586,0.5269620998982715,0.4730379001017288,0.0,0.0,0.4730379001017288
5e-05,9.999999999999999e-06,7.153848349600796e-07,1.4997216012357895e-06,2.500463997940351e-05,1e-09,1e-08,2.500463997940351e-05,0.5000927995880702,0.0,0.0,0.14668107272584874,0.8032020038746083,0.196797996125393,0.0,0.0,0.196797996125393
5e-05,9.999999999999999e-06,7.271244968714541e-07,1.504685996158572e-06,2.49219000640238e-05,1e-09,1e-08,2.49219000640238e-05,0.498438001280476,0.0,0.0,0.2747867886395196,0.9344552309452354,0.06554476905476296,0.0,0.0,0.06554476905476296
5e-05,9.999999999999999e-06,7.053556182733144e-07,1.4920749643412222e-06,2.51320839276463e-05,1e-09,1e-08,2.51320839276463e-05,0.502641678552926,0.0,0.0,0.03724010301048254,0.6010332029914678,0.39896679700853505,0.0,0.0,0.39896679700853505
5e-05,9.999999999999999e-06,7.115600447347421e-07,1.4932686734629244e-06,2.511218877561793e-05,1e-09,1e-08,2.511218877561793e-05,0.5022437755123585,0.0,0.0,0.10494413909561139,0.63259357980356,0.36740642019644226,0.0,0.0,0.36740642019644226
5e-05,9.999999999999999e-06,7.365034251433572e-07,1.5058499893701373e-06,2.490250017716438e-05,1e-09,1e-08,2.490250017716438e-05,0.49805000354328754,0.0,0.0,0.3771316712984484,0.9652299512651544,0.034770048734843906,0.0,0.0,0.034770048734843906
5e-05,9.999999999999999e-06,7.049597301562786e-07,1.491487293951888e-06,2.51418784341352e-05,1e-09,1e-08,2.51418784341352e-05,0.502837568682704,0.0,0.0,0.03292008672402925,0.58549583413711,0.4145041658628895,0.0,0.0,0.4145041658628895
5e-05,9.999999999999999e-06,7.130667162339757e-07,1.494098300122077e-06,2.5098361664632053e-05,1e-09,1e-08,2.5098361664632053e-05,0.501967233292641,0.0,0.0,0.12138526257200624,0.6545280104786605,0.3454719895213393,0.0,0.0,0.3454719895213393
5e-05,9.999999999999999e-06,7.041015363259299e-07,1.4877420928361591e-06,2.5204298452730684e-05,1e-09,1e-08,2.5204298452730684e-05,0.5040859690546137,0.0,0.0,0.02355529105448876,0.486476771368346,0.5135232286316563,0.0,0.0,0.5135232286316563
5e-05,9.999999999999999e-06,7.042791869829002e-07,1.4866468616639374e-06,2.5222552305601044e-05,1e-09,1e-08,2.5222552305601044e-05,0.5044510461120209,0.0,0.0,0.025493853235027827,0.4575200449236498,0.5424799550763495,0.0,0.0,0.5424799550763495
5e-05,9.999999999999999e-06,7.043578376290737e-07,1.4870685460016955e-06,2.5215524233305076e-05,1e-09,1e-08,2.5215524233305076e-05,0.5043104846661015,0.0,0.0,0.026352106003395277,0.46866892227865115,0.531331077721349,0.0,0.0,0.531331077721349
5e-05,9.999999999999999e-06,7.045353249215256e-07,1.4876424347730359e-06,2.5205959420449405e-05,1e-09,1e-08,2.5205959420449405e-05,0.5041191884089881,0.0,0.0,0.028288885515171173,0.4838419200738795,0.5161580799261227,0.0,0.0,0.5161580799261227
5e-05,9.999999999999999e-06,7.038999614460345e-07,1.4883810341946158e-06,2.519364943008974e-05,1e-09,1e-08,2.519364943008974e-05,0.5038729886017947,0.0,0.0,0.02135566260742144,0.503369689137935,0.4966303108620689,0.0,0.0,0.4966303108620689
5e-05,9.999999999999999e-06,7.110406251170628e-07,1.4871567373443365e-06,2.5214054377594393e-05,1e-09,1e-08,2.5214054377594393e-05,0.5042810875518878,0.0,0.0,0.09927612050319046,0.47100060589797754,0.5289993941020223,0.0,0.0,0.5289993941020223
5e-05,9.999999999999999e-06,7.028583075692091e-07,1.4871864318023155e-06,2.521355946996141e-05,1e-09,1e-08,2.521355946996141e-05,0.5042711893992282,0.0,0.0,0.009988911449479044,0.4717856952183236,0.528214304781678,0.0,0.0,0.528214304781678
5e-05,9.999999999999999e-06,7.09923258023966e-07,1.4693420666597889e-06,2.5510965555670186e-05,1e-09,1e-08,2.5510965555670186e-05,0.5102193111134037,0.0,0.0,0.08708317044379744,0.0,1.0,0.0,0.0,1.0
5e-05,9.999999999999999e-06,7.028484302499136e-07,1.4861959850079155e-06,2.5230066916534746e-05,1e-09,1e-08,2.5230066916534746e-05,0.5046013383306949,0.0,0.0,0.009881128016768695,0.44559935427873343,0.5544006457212726,0.0,0.0,0.5544006457212726
5e-05,9.999999999999999e-06,7.033011452064417e-07,1.4824239414412964e-06,2.529293430931173e-05,1e-09,1e-08,2.529293430931173e-05,0.5058586861862345,0.0,0.0,0.014821250998901993,0.3458706061693338,0.6541293938306694,0.0,0.0,0.6541293938306694
5e-05,9.999999999999999e-06,7.094811047795639e-07,1.4758410772162777e-06,2.540264871306204e-05,1e-09,1e-08,2.540264871306204e-05,0.5080529742612407,0.0,0.0,0.0822582991361492,0.17182680297866765,0.8281731970213345,0.0,0.0,0.8281731970213345
5e-05,9.999999999999999e-06,7.031129817259827e-07,1.48436699620863e-06,2.5260550063189505e-05,1e-09,1e-08,2.5260550063189505e-05,0.50521100126379,0.0,0.0,0.012767970627203362,0.3972428705750338,0.6027571294249718,0.0,0.0,0.6027571294249718
5e-05,9.999999999999999e-06,7.039231404282811e-07,1.4820922553901918e-06,2.529846241016347e-05,1e-09,1e-08,2.529846241016347e-05,0.5059692482032694,0.0,0.0,0.021608596647367157,0.33710118607706635,0.662898813922934,0.0,0.0,0.662898813922934
5e-05,9.999999999999999e-06,7.113564148296265e-07,1.489487657742654e-06,2.51752057042891e-05,1e-09,1e-08,2.51752057042891e-05,0.503504114085782,0.0,0.0,0.10272208577131621,0.5326276176652964,0.4673723823347043,0.0,0.0,0.4673723823347043
5e-05,9.999999999999999e-06,7.035140019367089e-07,1.4862736342527613e-06,2.5228772762453978e-05,1e-09,1e-08,2.5228772762453978e-05,0.5045754552490795,0.0,0.0,0.017143989423891465,0.4476523162457273,0.5523476837542716,0.0,0.0,0.5523476837542716
5e-05,9.999999999999999e-06,7.107973228881343e-07,1.4838347927340823e-06,2.526942012109863e-05,1e-09,1e-08,2.526942012109863e-05,0.5053884024219726,0.0,0.0,0.09662115424815032,0.3831719868965372,0.6168280131034634,0.0,0.0,0.6168280131034634
5e-05,9.999999999999999e-06,7.096325521295752e-07,1.4827601180301973e-06,2.528733136616338e-05,1e-09,1e-08,2.528733136616338e-05,0.5057466273232676,0.0,0.0,0.08391092519496442,0.354758751219266,0.645241248780737,0.0,0.0,0.645241248780737
5e-05,9.999999999999999e-06,7.024528560577892e-07,1.4853347709117623e-06,2.5244420484803966e-05,1e-09,1e-08,2.5244420484803966e-05,0.5048884096960793,0.0,0.0,0.005564537346472737,0.4228297859673806,0.5771702140326235,0.0,0.0,0.5771702140326235
5e-05,9.999999999999999e-06,7.092421180259154e-07,1.4735339275741368e-06,2.544110120709772e-05,1e-09,1e-08,2.544110120709772e-05,0.5088220241419544,0.0,0.0,0.07965042427559961,0.11082826426931885,0.8891717357306828,0.0,0.0,0.8891717357306828
5e-05,9.999999999999999e-06,7.031848597689532e-07,1.4842683512862806e-06,2.5262194145228658e-05,1e-09,1e-08,2.5262194145228658e-05,0.5052438829045731,0.0,0.0,0.013552319292669082,0.39463480562575476,0.6053651943742455,0.0,0.0,0.6053651943742455
5e-05,9.999999999999999e-06,7.03322010100237e-07,1.4853041087751998e-06,2.524493152041334e-05,1e-09,1e-08,2.524493152041334e-05,0.5048986304082668,0.0,0.0,0.015048933207921299,0.4220191122729407,0.5779808877270625,0.0,0.0,0.5779808877270625
5e-05,9.999999999999999e-06,7.035002408385113e-07,1.483400107649821e-06,2.5276664872502987e-05,1e-09,1e-08,2.5276664872502987e-05,0.5055332974500597,0.0,0.0,0.016993825360422262,0.3716793838792117,0.6283206161207909,0.0,0.0,0.6283206161207909
5e-05,9.999999999999999e-06,7.098431250742325e-07,1.4720855239939027e-06,2.546524126676829e-05,1e-09,1e-08,2.546524126676829e-05,0.5093048253353658,0.0,0.0,0.08620874246014835,0.07253404171785693,0.9274659582821452,0.0,0.0,0.9274659582821452
5e-05,9.999999999999999e-06,7.022882738134639e-07,1.4841954779797335e-06,2.5263408700337776e-05,1e-09,1e-08,2.5263408700337776e-05,0.5052681740067555,0.0,0.0,0.003768580495659509,0.39270811429672253,0.6072918857032764,0.0,0.0,0.6072918857032764
5e-05,9.999999999999999e-06,7.03787772730493e-07,1.4812877623644965e-06,2.5311870627258393e-05,1e-09,1e-08,2.5311870627258393e-05,0.5062374125451679,0.0,0.0,0.020131435212256223,0.31583126145971896,0.6841687385402802,0.0,0.0,0.6841687385402802
5e-05,9.999999999999999e-06,7.034141185378959e-07,1.4821932239968342e-06,2.5296779600052767e-05,1e-09,1e-08,2.5296779600052767e-05,0.5059355920010553,0.0,0.0,0.016054040291673025,0.3397706867233221,0.6602293132766814,0.0,0.0,0.6602293132766814
5e-05,9.999999999999999e-06,7.032704958578444e-07,1.4834085872389001e-06,2.5276523546018333e-05,1e-09,1e-08,2.5276523546018333e-05,0.5055304709203666,0.0,0.0,0.01448679871450224,0.3719035750340626,0.6280964249659383,0.0,0.0,0.6280964249659383
5e-05,9.999999999999999e-06,7.104690830577295e-07,1.4793207127035154e-06,2.5344654788274745e-05,1e-09,1e-08,2.5344654788274745e-05,0.5068930957654949,0.0,0.0,0.09303933061618962,0.2638245980439808,0.7361754019560209,0.0,0.0,0.7361754019560209
5e-05,9.999999999999999e-06,7.04297251628077e-07,1.4830074394588316e-06,2.5283209342352808e-05,1e-09,1e-08,2.5283209342352808e-05,0.5056641868470562,0.0,0.0,0.025690978528803296,0.3612976620305304,0.6387023379694703,0.0,0.0,0.6387023379694703
5e-05,9.999999999999999e-06,7.104744711476896e-07,1.479229845961302e-06,2.53461692339783e-05,1e-09,1e-08,2.53461692339783e-05,0.506923384679566,0.0,0.0,0.09309812661278215,0.2614221797564736,0.7385778202435255,0.0,0.0,0.7385778202435255
5e-05,9.999999999999999e-06,7.039082644693368e-07,1.485545189290994e-06,2.5240913511816765e-05,1e-09,1e-08,2.5240913511816765e-05,0.5048182702363353,0.0,0.0,0.021446266983630197,0.42839302010542235,0.5716069798945745,0.0,0.0,0.5716069798945745
5e-05,9.999999999999999e-06,7.040135989691345e-07,1.4847516167521858e-06,2.5254139720796906e-05,1e-09,1e-08,2.5254139720796906e-05,0.5050827944159381,0.0,0.0,0.022595699702294657,0.40741182133833503,0.5925881786616668,0.0,0.0,0.5925881786616668
5e-05,9.999999999999999e-06,7.037773918216317e-07,1.484652340842133e-06,2.5255794319297787e-05,1e-09,1e-08,2.5255794319297787e-05,0.5051158863859557,0.0,0.0,0.02001815650188488,0.40478707375731304,0.5952129262426893,0.0,0.0,0.5952129262426893
5e-05,9.999999999999999e-06,7.042695926168614e-07,1.4848515784733494e-06,2.5252473692110843e-05,1e-09,1e-08,2.5252473692110843e-05,0.5050494738422169,0.0,0.0,0.02538915744911707,0.4100547010226339,0.5899452989773646,0.0,0.0,0.5899452989773646
5e-05,9.999999999999999e-06,7.039808244787764e-07,1.485672253537409e-06,2.5238795774376517e-05,1e-09,1e-08,2.5238795774376517e-05,0.5047759154875303,0.0,0.0,0.022238057413894854,0.43175246121489613,0.5682475387851028,0.0,0.0,0.5682475387851028
5e-05,9.999999999999999e-06,7.114350577870267e-07,1.4891099227814439e-06,2.518150128697594e-05,1e-09,1e-08,2.518150128697594e-05,0.5036300257395188,0.0,0.0,0.1035802546381352,0.5226407142445577,0.4773592857554477,0.0,0.0,0.4773592857554477
5e-05,9.999999999999999e-06,7.108652732238864e-07,1.4827313172724592e-06,2.5287811378792347e-05,1e-09,1e-08,2.5287811378792347e-05,0.5057562275758469,0.0,0.0,0.09736264292762108,0.35399729036572536,0.6460027096342722,0.0,0.0,0.6460027096342722
5e-05,9.999999999999999e-06,7.026433088193029e-07,1.4858209440691653e-06,2.5236317598847246e-05,1e-09,1e-08,2.5236317598847246e-05,0.5047263519769449,0.0,0.0,0.007642798845452988,0.4356836778951604,0.5643163221048398,0.0,0.0,0.5643163221048398
5e-05,9.999999999999999e-06,7.030876924416134e-07,1.4837637724467965e-06,2.5270603792553394e-05,1e-09,1e-08,2.5270603792553394e-05,0.5054120758510678,0.0,0.0,0.012492008516579126,0.38129428739060967,0.6187057126093922,0.0,0.0,0.6187057126093922
5e-05,9.999999999999999e-06,7.038534277652956e-07,1.4840067178986941e-06,2.5266554701688433e-05,1e-09,1e-08,2.5266554701688433e-05,0.5053310940337686,0.0,0.0,0.02084787707405946,0.3877175021145954,0.6122824978854062,0.0,0.0,0.6122824978854062
5e-05,9.999999999999999e-06,7.053621753323619e-07,1.484330501689781e-06,2.5261158305170317e-05,1e-09,1e-08,2.5261158305170317e-05,0.5052231661034063,0.0,0.0,0.03731165504919597,0.39627799500735095,0.6037220049926483,0.0,0.0,0.6037220049926483
5e-05,9.999999999999999e-06,7.093857446512983e-07,1.4812853469641354e-06,2.531191088393108e-05,1e-09,1e-08,2.531191088393108e-05,0.5062382176786215,0.0,0.0,0.08121770890507579,0.31576740088919747,0.6842325991108044,0.0,0.0,0.6842325991108044
5e-05,9.999999999999999e-06,7.025238603691264e-07,1.484146580258249e-06,2.526422366236252e-05,1e-09,1e-08,2.526422366236252e-05,0.5052844732472503,0.0,0.0,0.006339351664421289,0.39141531147964903,0.6085846885203546,0.0,0.0,0.6085846885203546
5e-05,9.999999999999999e-06,7.032487632984611e-07,1.4839561410226898e-06,2.526739764962184e-05,1e-09,1e-08,2.526739764962184e-05,0.5053479529924367,0.0,0.0,0.01424964835195799,0.38638030426994935,0.6136196957300535,0.0,0.0,0.6136196957300535
5e-05,9.999999999999999e-06,7.0367997543225e-07,1.4834873503877295e-06,2.5275210826871177e-05,1e-09,1e-08,2.5275210826871177e-05,0.5055042165374235,0.0,0.0,0.01895512790722258,0.3739859874164163,0.6260140125835838,0.0,0.0,0.6260140125835838
